datetime;T_mu;Po_mu;P_mu;Ff_mu;Tn_mu;Tx_mu;VV_mu;Td_mu;T_var;Po_var;P_var;Ff_var;Tn_var;Tx_var;VV_var;Td_var
2006-11-23;4,950000000000001;753,1125000000001;753,45;5,0;4,35;5,9;9,5;3,7125;0,19428571428571434;0,24124999999997618;0,23142857142849613;0,28571428571428575;0,04499999999999981;0,9799999999999999;21,428571428571427;0,4641071428571429
2006-11-24;6,5375000000000005;752,5749999999999;752,9124999999999;4,25;5,65;6,699999999999999;7,725;5,8500000000000005;0,1341071428571428;0,43928571428573465;0,4812500000000114;0,4999999999999999;0,40499999999999914;0,32000000000000023;16,105;0,26571428571428557
2006-11-25;7,375;758,9625000000001;759,2625;3,25;6,699999999999999;7,9;8,75;6,375;0,03357142857142862;3,219821428571272;3,359821428571356;0,5;0,020000000000000125;0,07999999999999961;2,7857142857142856;0,03642857142857148
2006-11-26;7,699999999999999;757,5500000000001;757,9124999999999;5,125;6,9;8,15;8,2625;6,6000000000000005;0,22571428571428573;1,120000000000105;1,1669642857142501;1,2678571428571423;0,01999999999999995;0,40499999999999914;27,236964285714286;0,1600000000000001
2006-11-27;6,6375;760,625;760,9749999999999;4,5;5,75;8,2;18,875;5,074999999999999;2,474107142857143;4,105000000000001;4,065000000000148;0,8571428571428568;1,8050000000000006;0,020000000000000035;47,553571428571445;1,696428571428571
2006-11-28;6,05;764,625;764,9749999999999;3,75;4,75;6,550000000000001;10,5375;5,35;0,7257142857142863;0,39071428571426864;0,4421428571428348;0,21428571428571422;3,6449999999999987;0,2449999999999998;28,596964285714282;0,7771428571428569
2006-11-29;6,1125;764,7624999999999;765,1;2,75;5,449999999999999;6,55;7,875;5,7;0,20982142857142855;1,7826785714287097;1,7428571428572341;0,7857142857142859;0,04500000000000008;0,125;71,78214285714286;0,34857142857142887
2006-11-30;6,7124999999999995;762,2625;762,625;5,25;6,35;7,6;20,0;5,049999999999999;0,7612500000000002;0,7083928571428457;0,710714285714291;1,9285714285714286;0,005000000000000009;0,18000000000000058;110,85714285714286;1,4742857142857144
2006-12-01;6,5125;761,075;761,4250000000001;4,0;5,449999999999999;7,199999999999999;14,25;4,937499999999999;1,535535714285714;5,1164285714288535;5,213571428571366;1,7142857142857142;2,6450000000000005;0,32000000000000023;54,5;1,605535714285715
2006-12-02;6,6000000000000005;756,0125;756,3124999999999;4,625;5,9;7,449999999999999;9,4375;5,2125;0,5371428571428568;2,9498214285715236;2,7498214285714266;0,5535714285714283;2,4200000000000013;0,2449999999999998;23,37125;0,455535714285714
2006-12-03;6,3;750,475;750,8125;4,375;5,9;7,1;20,5;4,7625;0,2742857142857142;1,3592857142856765;1,4069642857142486;1,1249999999999998;0,32000000000000023;0,020000000000000125;115,71428571428571;1,7741071428571418
2006-12-04;6,3;746,5;746,8375000000001;4,0;5,6;6,6;8,725;5,325;0,07428571428571436;10,128571428571531;10,15696428571445;0,5714285714285714;0,020000000000000125;0,020000000000000125;32,676428571428566;0,12500000000000014
2006-12-05;6,6875;742,9499999999999;743,3125;4,625;6,35;7,1;14,6625;5,3875;0,06982142857142844;2,8571428571428372;2,8383928571428174;0,26785714285714296;0,005000000000000098;0,020000000000000125;70,79696428571427;0,13839285714285685
2006-12-06;8,237499999999999;740,7;741,0375;5,625;6,95;9,350000000000001;12,375;6,9375;0,10839285714285736;2,2685714285712706;2,222678571428353;0,5535714285714283;1,8050000000000006;0,005000000000000053;16,55357142857143;0,2569642857142861
2006-12-07;7,262499999999999;746,7625000000002;747,1125;5,25;6,6;8,05;21,375;4,2875000000000005;0,33125000000000027;8,37696428571438;8,258392857142507;1,6428571428571426;0,7199999999999996;0,24500000000000044;43,410714285714285;2,144107142857142
2006-12-08;6,9875;749,4571428571429;749,8375;5,25;6,0;7,45;11,5;5,1625;0,4155357142857147;2,639523809523808;2,3198214285713576;2,214285714285714;0,019999999999999858;0,6049999999999996;7,142857142857145;0,35125
2006-12-09;7,500000000000001;751,6625;751,9625;4,5;6,8;7,85;8,0;5,7875000000000005;0,2942857142857137;1,6141071428569762;1,6398214285713628;0,28571428571428564;0,08000000000000014;0,125;4,857142857142857;0,18410714285714283
2006-12-10;6,812499999999999;758,4375;758,8125;4,125;6,300000000000001;7,8500000000000005;24,0;5,1125;0,506964285714285;2,3969642857142994;2,361250000000085;0,6964285714285714;0,7200000000000008;0,4050000000000003;111,14285714285714;1,3326785714285723
2006-12-11;6,299999999999999;756,3499999999999;756,6624999999999;5,625;5,7;6,75;19,875;3,7125000000000004;0,2971428571428571;9,591428571428342;9,468392857142513;1,6964285714285714;0,1799999999999998;0,2449999999999995;42,124999999999986;0,48410714285714246
2006-12-12;6,424999999999999;752,9499999999999;753,3125;4,875;5,65;7,25;12,625;4,85;0,4049999999999999;2,7742857142857384;2,6783928571429216;1,2678571428571435;0,8449999999999992;0,0049999999999999645;34,839285714285715;0,22857142857142873
2006-12-13;6,0875;751,4125;751,75;4,75;5,3;6,35;13,5;4,575;0,08410714285714253;2,6698214285712933;2,68285714285737;0,5;0,1799999999999998;0,005000000000000098;8,857142857142858;0,23071428571428548
2006-12-14;6,2625;749,025;749,3125;4,625;4,6;7,1;23,025;5,1;2,3255357142857145;11,330714285714723;11,684107142857288;1,4107142857142858;0,32000000000000023;0,32000000000000023;412,08500000000004;2,954285714285714
2006-12-15;6,8625;746,825;747,1375;6,875;5,75;8,8;32,75;3,525;1,862678571428573;3,9907142857143256;4,094107142857126;0,41071428571428564;0,4050000000000003;2,0000000000000027;10,500000000000004;2,650714285714286
2006-12-16;3,8125000000000004;749,4375000000001;749,7625;4,5;3,4000000000000004;5,15;24,75;1,3875;0,8641071428571426;0,4712500000000156;0,42839285714287223;1,7142857142857146;1,2800000000000005;0,6050000000000011;28,214285714285722;0,14696428571428571
2006-12-17;0,9750000000000001;753,3;753,6625000000001;4,5;-0,25;2,45;41,25;-1,1;0,5107142857142858;6,865714285714323;6,825535714285655;0,5714285714285713;0,125;0,8450000000000002;119,64285714285714;1,34
2006-12-18;-0,4;758,2500000000001;758,6250000000001;4,875;-0,7;0,9500000000000001;44,625;-3,5250000000000004;0,26571428571428574;5,491428571428735;5,356428571428746;0,6964285714285714;0,5;1,445;176,8392857142857;2,3449999999999998
2006-12-19;-3,4374999999999996;762,6999999999999;763,0500000000001;3,0;-5,4;-1,95;41,625;-4,8625;5,376964285714286;3,051428571428704;3,0999999999999273;1,1428571428571428;1,2800000000000002;4,805;196,83928571428564;7,168392857142858
2006-12-20;1,5;762,3;762,657142857143;3,0;-1,6;2,5;18,17142857142857;0,7714285714285714;0,28;20,240000000000553;20,21619047619024;2,666666666666666;11,520000000000001;0,0;233,80571428571432;0,2823809523809524
2006-12-21;2,966666666666667;767,75;768,0833333333334;4,0;1,45;3,75;46,666666666666664;1,9833333333333334;0,7826666666666663;0,2949999999999692;0,3256666666665529;0,8000000000000002;0,6049999999999999;0,6049999999999996;16,666666666666664;0,35366666666666646
2006-12-22;3,2375;763,65;764,0;6,25;1,7000000000000002;4,199999999999999;48,125;0,5125;1,554107142857143;3,0742857142858293;3,128571428571409;3,6428571428571423;0,01999999999999997;0,3199999999999995;13,839285714285719;1,9212500000000001
2006-12-23;4,15;764,375;764,6999999999999;6,5;3,1500000000000004;4,949999999999999;37,375;-0,7249999999999999;0,48857142857142855;5,224999999999976;5,202857142857174;3,999999999999999;0,6050000000000003;0,8449999999999992;95,125;1,5364285714285713
2006-12-24;4,0625;761,8249999999999;762,2000000000002;7,875;2,15;6,75;42,75;-0,3;9,211250000000001;22,007857142857365;22,154285714286004;4,410714285714286;4,805000000000001;1,125;104,78571428571432;6,1000000000000005
2006-12-25;-3,025;773,8;774,1999999999999;3,875;-3,5;-1,0;46,25;-6,475;0,6478571428571429;1,5514285714285019;1,5514285714285019;1,2678571428571435;0,1799999999999998;5,120000000000001;12,500000000000004;0,599285714285714
2006-12-26;1,7125000000000001;763,7;764,0625;4,625;-1,6;3,65;33,125;0,025000000000000026;2,675535714285714;21,68857142857156;21,42553571428525;1,6964285714285718;13,520000000000001;0,8449999999999998;178,125;6,759285714285713
2006-12-27;3,725;754,6625;755,0375;6,0;2,3;4,4;46,875;0,19999999999999998;0,4078571428571428;3,5769642857143187;3,6198214285712846;0,5714285714285714;3,380000000000001;0,07999999999999961;13,839285714285714;0,09428571428571428
2006-12-28;1,1249999999999998;752,7125;753,0875000000001;6,125;0,6000000000000001;4,9;50,0;-3,05;9,09642857142857;8,38124999999983;8,521249999999991;1,5535714285714286;13,520000000000001;0,07999999999999961;0,0;12,277142857142858
2006-12-29;-2,725;761,5;761,8625;3,75;-3,6;-1,6;47,5;-4,95;0,41071428571428575;2,4657142857141503;2,402678571428531;0,49999999999999994;0,020000000000000035;0,18;28,571428571428566;0,9600000000000001
2006-12-30;2,2375;761,0000000000001;761,3625;3,25;-0,8;4,15;27,75;0,7000000000000001;5,545535714285715;6,225714285714038;6,248392857142924;1,6428571428571428;9,68;0,2449999999999998;180,5;4,765714285714286
2006-12-31;4,15;748,3874999999999;748,7375;4,625;2,6;5,8;5,75;3,3625;1,231428571428571;7,352678571428446;7,251250000000148;1,6964285714285712;0,5;0,0;12,2;0,7798214285714282
2007-01-01;3,3875;741,6125000000001;741,9499999999999;4,5;1,15;4,0;13,0625;2,5250000000000004;1,795535714285714;25,73553571428568;25,73714285714263;2,5714285714285716;0,0049999999999999975;0,7199999999999994;153,04839285714283;1,0535714285714282
2007-01-02;3,0749999999999993;736,8000000000001;737,1749999999998;4,625;2,6500000000000004;4,2;29,25;2,2750000000000004;0,7707142857142857;20,58571428571374;20,819285714285133;3,410714285714286;0,005000000000000031;0,9800000000000005;319,07142857142856;1,5707142857142864
2007-01-03;2,0124999999999997;748,6125;748,9625;5,375;1,4;2,95;44,625;-0,6625;0,5583928571428569;8,93267857142901;9,019821428571571;1,1249999999999998;0,0800000000000001;0,04500000000000001;89,69642857142857;2,128392857142857
2007-01-04;3,3625000000000003;746,225;746,6;4,625;1,1;4,1;23,65;2,025;3,3541071428571425;15,43357142857141;15,642857142857483;1,125;5,120000000000001;1,9999999999999996;480,2942857142857;7,079285714285715
2007-01-05;4,1625;743,1750000000001;743,55;4,5;3,4;5,75;22,5;3,1750000000000003;3,831249999999998;4,824999999999982;4,760000000000015;0,8571428571428574;5,779999999999999;0,0049999999999999645;414,2857142857143;7,113571428571428
2007-01-06;0,9000000000000002;750,5285714285716;750,8;2,125;0,0;2,8;36,25;-0,48750000000000004;2,3514285714285714;1,999047619047839;1,6685714285713782;1,2678571428571428;0,08000000000000002;2,4200000000000004;286,5;1,58125
2007-01-07;2,1375;753,2875;753,625;2,375;-0,65;2,35;16,5;1,225;4,656964285714286;0,024107142857129654;0,0335714285714283;0,8392857142857142;1,445;7,604999999999999;153,14285714285714;4,219285714285713
2007-01-08;5,05;749,7375000000001;750,0875;4,125;4,199999999999999;5,15;10,0625;4,3875;0,24;3,754107142857083;3,686964285713979;0,6964285714285714;0,020000000000000125;0,6050000000000001;25,31696428571429;0,5098214285714285
2007-01-09;5,4625;744,1;744,4375;5,375;4,9;5,9;12,75;4,1;0,3198214285714286;10,571428571428317;10,736964285714246;1,6964285714285718;0,01999999999999995;0,0;58,21428571428571;0,5485714285714287
2007-01-10;6,4;742,2;742,5125;6,25;4,2;8,2;34,125;1,7;3,1085714285714294;26,182857142857078;26,69267857142779;12,500000000000004;0,9800000000000005;0,020000000000000035;323,5535714285714;8,371428571428572
2007-01-11;0,3375;740,6374999999999;740,9750000000001;4,0;-0,45;2,4;24,8375;-0,5375000000000001;3,1598214285714294;4,494107142856974;4,3107142857142;3,7142857142857144;2,2049999999999996;6,480000000000001;591,5055357142857;4,959821428571429
2007-01-12;-2,825;744,0124999999999;744,35;2,75;-4,45;-1,4;32,875;-4,4750000000000005;1,2935714285714284;7,629821428571378;7,302857142857056;0,7857142857142861;3,6449999999999987;0,18;214,125;0,7764285714285714
2007-01-13;0,5;741,625;741,9875000000001;4,125;-2,25;1,1;15,9625;-0,33749999999999997;0,09142857142857143;19,62500000000004;19,509821428571474;1,2678571428571428;11,044999999999998;0,01999999999999997;128,38267857142856;0,33410714285714277
2007-01-14;2,1;741,725;742,0875;4,625;0,04999999999999999;3,55;24,875;0,8625;2,3885714285714283;48,04785714285697;47,844107142856444;3,4107142857142856;0,605;3,125;273,2678571428572;2,9626785714285715
2007-01-15;0,875;748,4125;748,725;5,375;-0,8;3,5;29,5;-0,6374999999999998;2,393571428571429;24,512678571428662;24,064999999999962;3,982142857142858;1,2800000000000002;0,5;363,42857142857144;4,645535714285715
2007-01-16;4,3500000000000005;746,675;747,0124999999999;4,625;2,2;6,0;23,75;1,9;2,0428571428571427;4,27928571428568;4,438392857142746;1,6964285714285712;0,5000000000000001;0,7199999999999992;337,6428571428572;5,728571428571429
2007-01-17;1,9250000000000003;749,3999999999999;749,7375000000001;5,25;1,1;3,05;40,0;-2,6625;0,5364285714285716;2,65142857142851;2,6769642857141207;3,0714285714285716;0,7200000000000001;0,6049999999999999;57,142857142857146;3,571249999999999
2007-01-18;3,2375;733,0625;733,3625;5,75;1,1;5,2;15,9625;1,725;2,0055357142857155;32,3483928571434;32,43982142857147;1,6428571428571428;0,9799999999999999;0,0;138,74839285714285;2,7307142857142854
